trainno,trainKnd,upbdnbSe,wkndSe,lineNm,brlnNm,stnCd,stnNo,stnNm,dptreLineNm,dptreStnCd,dptreStnNm,dptreStnNo,arvlLineNm,arvlStnCd,arvlStnNm,arvlStnNo,trainDptreTm,trainArvlTm,etrnYn,lnkgTrainno,tmprTmtblYn,vldBgngDt,vldEndDt,crtrYmd
2136,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,12:57:50,12:57:22,N,,N,2025-05-01T05:00:00,,20250619
2136,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:01:40,13:01:12,N,,N,2025-05-01T05:00:00,,20250619
2136,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,13:04:42,N,,N,2025-05-01T05:00:00,,20250619
2138,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,12:41:00,,N,,N,2025-05-01T05:00:00,,20250619
2138,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,12:47:20,12:46:52,N,,N,2025-05-01T05:00:00,,20250619
2138,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,12:51:57,12:51:29,N,,N,2025-05-01T05:00:00,,20250619
2138,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,12:54:10,12:53:42,N,,N,2025-05-01T05:00:00,,20250619
2138,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,12:57:03,12:56:35,N,,N,2025-05-01T05:00:00,,20250619
2138,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:01:09,13:00:41,N,,N,2025-05-01T05:00:00,,20250619
2138,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:03:50,13:03:22,N,,N,2025-05-01T05:00:00,,20250619
2138,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:07:40,13:07:12,N,,N,2025-05-01T05:00:00,,20250619
2138,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,13:10:42,N,,N,2025-05-01T05:00:00,,20250619
2142,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,12:53:00,,N,,N,2025-05-01T05:00:00,,20250619
2142,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,12:59:20,12:58:52,N,,N,2025-05-01T05:00:00,,20250619
2142,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:03:57,13:03:29,N,,N,2025-05-01T05:00:00,,20250619
2142,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:06:10,13:05:42,N,,N,2025-05-01T05:00:00,,20250619
2142,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:09:03,13:08:35,N,,N,2025-05-01T05:00:00,,20250619
2142,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:13:09,13:12:41,N,,N,2025-05-01T05:00:00,,20250619
2142,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:15:50,13:15:22,N,,N,2025-05-01T05:00:00,,20250619
2142,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:19:40,13:19:12,N,,N,2025-05-01T05:00:00,,20250619
2142,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,13:22:42,N,,N,2025-05-01T05:00:00,,20250619
2144,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,12:59:00,,N,,N,2025-05-01T05:00:00,,20250619
2144,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:05:20,13:04:52,N,,N,2025-05-01T05:00:00,,20250619
2144,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:09:57,13:09:29,N,,N,2025-05-01T05:00:00,,20250619
2144,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:12:10,13:11:42,N,,N,2025-05-01T05:00:00,,20250619
2144,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:15:03,13:14:35,N,,N,2025-05-01T05:00:00,,20250619
2144,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:19:09,13:18:41,N,,N,2025-05-01T05:00:00,,20250619
2144,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:21:50,13:21:22,N,,N,2025-05-01T05:00:00,,20250619
2144,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:25:40,13:25:12,N,,N,2025-05-01T05:00:00,,20250619
2144,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,13:28:42,N,,N,2025-05-01T05:00:00,,20250619
2148,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:11:00,,N,,N,2025-05-01T05:00:00,,20250619
2148,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:17:20,13:16:52,N,,N,2025-05-01T05:00:00,,20250619
2148,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:21:57,13:21:29,N,,N,2025-05-01T05:00:00,,20250619
2148,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:24:10,13:23:42,N,,N,2025-05-01T05:00:00,,20250619
2148,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:27:03,13:26:35,N,,N,2025-05-01T05:00:00,,20250619
2148,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:31:09,13:30:41,N,,N,2025-05-01T05:00:00,,20250619
2148,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:33:50,13:33:22,N,,N,2025-05-01T05:00:00,,20250619
2148,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:37:40,13:37:12,N,,N,2025-05-01T05:00:00,,20250619
2148,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,13:40:42,N,,N,2025-05-01T05:00:00,,20250619
2150,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:17:00,,N,,N,2025-05-01T05:00:00,,20250619
2150,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:23:20,13:22:52,N,,N,2025-05-01T05:00:00,,20250619
2150,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:27:57,13:27:29,N,,N,2025-05-01T05:00:00,,20250619
2150,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:30:10,13:29:42,N,,N,2025-05-01T05:00:00,,20250619
2150,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:33:03,13:32:35,N,,N,2025-05-01T05:00:00,,20250619
2150,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:37:09,13:36:41,N,,N,2025-05-01T05:00:00,,20250619
2150,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:39:50,13:39:22,N,,N,2025-05-01T05:00:00,,20250619
2150,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:43:40,13:43:12,N,,N,2025-05-01T05:00:00,,20250619
2150,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,13:46:42,N,,N,2025-05-01T05:00:00,,20250619
2154,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:29:00,,N,,N,2025-05-01T05:00:00,,20250619
2154,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:35:20,13:34:52,N,,N,2025-05-01T05:00:00,,20250619
2154,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:39:57,13:39:29,N,,N,2025-05-01T05:00:00,,20250619
2154,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:42:10,13:41:42,N,,N,2025-05-01T05:00:00,,20250619
2154,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:45:03,13:44:35,N,,N,2025-05-01T05:00:00,,20250619
2154,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:49:09,13:48:41,N,,N,2025-05-01T05:00:00,,20250619
2154,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:51:50,13:51:22,N,,N,2025-05-01T05:00:00,,20250619
2154,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:55:40,13:55:12,N,,N,2025-05-01T05:00:00,,20250619
2154,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,13:58:42,N,,N,2025-05-01T05:00:00,,20250619
2156,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:35:00,,N,,N,2025-05-01T05:00:00,,20250619
2156,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:41:20,13:40:52,N,,N,2025-05-01T05:00:00,,20250619
2156,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:45:57,13:45:29,N,,N,2025-05-01T05:00:00,,20250619
2156,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:48:10,13:47:42,N,,N,2025-05-01T05:00:00,,20250619
2156,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:51:03,13:50:35,N,,N,2025-05-01T05:00:00,,20250619
2156,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:55:09,13:54:41,N,,N,2025-05-01T05:00:00,,20250619
2156,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:57:50,13:57:22,N,,N,2025-05-01T05:00:00,,20250619
2156,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:01:40,14:01:12,N,,N,2025-05-01T05:00:00,,20250619
2156,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,14:04:42,N,,N,2025-05-01T05:00:00,,20250619
2160,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:47:00,,N,,N,2025-05-01T05:00:00,,20250619
2160,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:53:20,13:52:52,N,,N,2025-05-01T05:00:00,,20250619
2160,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:57:57,13:57:29,N,,N,2025-05-01T05:00:00,,20250619
2160,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:00:10,13:59:42,N,,N,2025-05-01T05:00:00,,20250619
2160,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:03:03,14:02:35,N,,N,2025-05-01T05:00:00,,20250619
2160,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:07:09,14:06:41,N,,N,2025-05-01T05:00:00,,20250619
2160,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:09:50,14:09:22,N,,N,2025-05-01T05:00:00,,20250619
2160,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:13:40,14:13:12,N,,N,2025-05-01T05:00:00,,20250619
2160,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,14:16:42,N,,N,2025-05-01T05:00:00,,20250619
2162,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:53:00,,N,,N,2025-05-01T05:00:00,,20250619
2162,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,13:59:20,13:58:52,N,,N,2025-05-01T05:00:00,,20250619
2162,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:03:57,14:03:29,N,,N,2025-05-01T05:00:00,,20250619
2162,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:06:10,14:05:42,N,,N,2025-05-01T05:00:00,,20250619
2162,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:09:03,14:08:35,N,,N,2025-05-01T05:00:00,,20250619
2162,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:13:09,14:12:41,N,,N,2025-05-01T05:00:00,,20250619
2162,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:15:50,14:15:22,N,,N,2025-05-01T05:00:00,,20250619
2162,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:19:40,14:19:12,N,,N,2025-05-01T05:00:00,,20250619
2162,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,14:22:42,N,,N,2025-05-01T05:00:00,,20250619
2166,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:05:00,,N,,N,2025-05-01T05:00:00,,20250619
2166,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:11:20,14:10:52,N,,N,2025-05-01T05:00:00,,20250619
2166,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:15:57,14:15:29,N,,N,2025-05-01T05:00:00,,20250619
2166,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:18:10,14:17:42,N,,N,2025-05-01T05:00:00,,20250619
2166,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:21:03,14:20:35,N,,N,2025-05-01T05:00:00,,20250619
2166,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:25:09,14:24:41,N,,N,2025-05-01T05:00:00,,20250619
2166,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:27:50,14:27:22,N,,N,2025-05-01T05:00:00,,20250619
2166,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:31:40,14:31:12,N,,N,2025-05-01T05:00:00,,20250619
2166,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,14:34:42,N,,N,2025-05-01T05:00:00,,20250619
2168,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:11:00,,N,,N,2025-05-01T05:00:00,,20250619
2168,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:17:20,14:16:52,N,,N,2025-05-01T05:00:00,,20250619
2168,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:21:57,14:21:29,N,,N,2025-05-01T05:00:00,,20250619
2168,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:24:10,14:23:42,N,,N,2025-05-01T05:00:00,,20250619
2168,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:27:03,14:26:35,N,,N,2025-05-01T05:00:00,,20250619
2168,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:31:09,14:30:41,N,,N,2025-05-01T05:00:00,,20250619
2168,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:33:50,14:33:22,N,,N,2025-05-01T05:00:00,,20250619
2168,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:37:40,14:37:12,N,,N,2025-05-01T05:00:00,,20250619
2168,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,14:40:42,N,,N,2025-05-01T05:00:00,,20250619
2172,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:23:00,,N,,N,2025-05-01T05:00:00,,20250619
2172,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:29:20,14:28:52,N,,N,2025-05-01T05:00:00,,20250619
2172,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:33:57,14:33:29,N,,N,2025-05-01T05:00:00,,20250619
2172,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:36:10,14:35:42,N,,N,2025-05-01T05:00:00,,20250619
2172,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:39:03,14:38:35,N,,N,2025-05-01T05:00:00,,20250619
2172,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:43:09,14:42:41,N,,N,2025-05-01T05:00:00,,20250619
2172,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:45:50,14:45:22,N,,N,2025-05-01T05:00:00,,20250619
2172,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:49:40,14:49:12,N,,N,2025-05-01T05:00:00,,20250619
2172,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,14:52:42,N,,N,2025-05-01T05:00:00,,20250619
2174,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:29:00,,N,,N,2025-05-01T05:00:00,,20250619
2174,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:35:20,14:34:52,N,,N,2025-05-01T05:00:00,,20250619
2174,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:39:57,14:39:29,N,,N,2025-05-01T05:00:00,,20250619
2174,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:42:10,14:41:42,N,,N,2025-05-01T05:00:00,,20250619
2174,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:45:03,14:44:35,N,,N,2025-05-01T05:00:00,,20250619
2174,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:49:09,14:48:41,N,,N,2025-05-01T05:00:00,,20250619
2174,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:51:50,14:51:22,N,,N,2025-05-01T05:00:00,,20250619
2174,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:55:40,14:55:12,N,,N,2025-05-01T05:00:00,,20250619
2174,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,14:58:42,N,,N,2025-05-01T05:00:00,,20250619
2178,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:41:00,,N,,N,2025-05-01T05:00:00,,20250619
2178,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:47:20,14:46:52,N,,N,2025-05-01T05:00:00,,20250619
2178,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:51:57,14:51:29,N,,N,2025-05-01T05:00:00,,20250619
2178,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:54:10,14:53:42,N,,N,2025-05-01T05:00:00,,20250619
2178,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:57:03,14:56:35,N,,N,2025-05-01T05:00:00,,20250619
2178,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:01:09,15:00:41,N,,N,2025-05-01T05:00:00,,20250619
2178,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:03:50,15:03:22,N,,N,2025-05-01T05:00:00,,20250619
2178,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:07:40,15:07:12,N,,N,2025-05-01T05:00:00,,20250619
2178,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,15:10:42,N,,N,2025-05-01T05:00:00,,20250619
2180,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:47:00,,N,,N,2025-05-01T05:00:00,,20250619
2180,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:53:20,14:52:52,N,,N,2025-05-01T05:00:00,,20250619
2180,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:57:57,14:57:29,N,,N,2025-05-01T05:00:00,,20250619
2180,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:00:10,14:59:42,N,,N,2025-05-01T05:00:00,,20250619
2180,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:03:03,15:02:35,N,,N,2025-05-01T05:00:00,,20250619
2180,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:07:09,15:06:41,N,,N,2025-05-01T05:00:00,,20250619
2180,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:09:50,15:09:22,N,,N,2025-05-01T05:00:00,,20250619
2180,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:13:40,15:13:12,N,,N,2025-05-01T05:00:00,,20250619
2180,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,15:16:42,N,,N,2025-05-01T05:00:00,,20250619
2184,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,14:59:00,,N,,N,2025-05-01T05:00:00,,20250619
2184,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:05:20,15:04:52,N,,N,2025-05-01T05:00:00,,20250619
2184,,하행,주말,김포도시철도,,4927,697,풍무,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:09:57,15:09:29,N,,N,2025-05-01T05:00:00,,20250619
2184,,하행,주말,김포도시철도,,4926,696,사우,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:12:10,15:11:42,N,,N,2025-05-01T05:00:00,,20250619
2184,,하행,주말,김포도시철도,,4925,695,걸포북변,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:15:03,15:14:35,N,,N,2025-05-01T05:00:00,,20250619
2184,,하행,주말,김포도시철도,,4924,694,운양,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:19:09,15:18:41,N,,N,2025-05-01T05:00:00,,20250619
2184,,하행,주말,김포도시철도,,4923,693,장기,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:21:50,15:21:22,N,,N,2025-05-01T05:00:00,,20250619
2184,,하행,주말,김포도시철도,,4922,692,마산,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:25:40,15:25:12,N,,N,2025-05-01T05:00:00,,20250619
2184,,하행,주말,김포도시철도,,4921,691,구래,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,,15:28:42,N,,N,2025-05-01T05:00:00,,20250619
2186,,하행,주말,김포도시철도,,4929,699,김포공항,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:05:00,,N,,N,2025-05-01T05:00:00,,20250619
2186,,하행,주말,김포도시철도,,4928,698,고촌,김포도시철도,4929,김포공항,699,김포도시철도,4921,구래,691,15:11:20,15:10:52,N,,N,2025-05-01T05:00:00,,20250619
