arvlLineNm,arvlStnCd,arvlStnNm,arvlStnNo,brlnNm,crtrYmd,dptreLineNm,dptreStnCd,dptreStnNm,dptreStnNo,etrnYn,lineNm,lnkgTrainno,stnCd,stnNm,stnNo,tmprTmtblYn,trainArvlTm,trainDptreTm,trainKnd,trainno,upbdnbSe,vldBgngDt,vldEndDt,wkndSe
8호선,2805,별내,804,,20250619,8호선,2811,암사,810,N,8호선,8011,2811,암사,810,N,,05:28:00,,8002,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2811,암사,810,N,8호선,8011,2810,암사역사공원,809,N,05:30:00,05:30:30,,8002,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2811,암사,810,N,8호선,8011,2809,장자호수공원,808,N,05:34:10,05:34:40,,8002,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2811,암사,810,N,8호선,8011,2808,구리,807,N,05:36:50,05:37:30,,8002,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2811,암사,810,N,8호선,8011,2807,동구릉,806,N,05:38:50,05:39:20,,8002,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2811,암사,810,N,8호선,8011,2806,다산,805,N,05:41:40,05:42:10,,8002,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2811,암사,810,N,8호선,8011,2805,별내,804,N,05:45:20,,,8002,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2815,잠실,814,N,8호선,8013,2815,잠실,814,N,,05:30:00,,8004,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2815,잠실,814,N,8호선,8013,2814,몽촌토성,813,N,05:31:10,05:31:40,,8004,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2815,잠실,814,N,8호선,8013,2813,강동구청,812,N,05:33:40,05:34:10,,8004,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2815,잠실,814,N,8호선,8013,2812,천호,811,N,05:35:30,05:36:10,,8004,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2815,잠실,814,N,8호선,8013,2811,암사,810,N,05:37:40,05:38:10,,8004,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2815,잠실,814,N,8호선,8013,2810,암사역사공원,809,N,05:40:10,05:40:40,,8004,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2815,잠실,814,N,8호선,8013,2809,장자호수공원,808,N,05:44:20,05:44:50,,8004,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2815,잠실,814,N,8호선,8013,2808,구리,807,N,05:47:00,05:47:40,,8004,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2815,잠실,814,N,8호선,8013,2807,동구릉,806,N,05:49:00,05:49:30,,8004,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2815,잠실,814,N,8호선,8013,2806,다산,805,N,05:51:50,05:52:20,,8004,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2815,잠실,814,N,8호선,8013,2805,별내,804,N,05:55:30,,,8004,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2818,가락시장,817,N,8호선,8015,2818,가락시장,817,N,,05:37:00,,8006,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2818,가락시장,817,N,8호선,8015,2817,송파,816,N,05:38:10,05:38:40,,8006,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2818,가락시장,817,N,8호선,8015,2816,석촌,815,N,05:39:50,05:40:20,,8006,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2818,가락시장,817,N,8호선,8015,2815,잠실,814,N,05:42:10,05:42:50,,8006,상행,2025-05-01T05:00:00,,평일
8호선,2805,별내,804,,20250619,8호선,2818,가락시장,817,N,8호선,8015,2814,몽촌토성,813,N,05:44:00,05:44:30,,8006,상행,2025-05-01T05:00:00,,평일
